PID,POS,X,Y,AREA
3,1,-66.78273323,43.66676248,SPA2
3,2,-67.46497202,43.66509874,SPA2
3,3,-67.27888889,44.18666667,SPA2
3,4,-67.28169444,44.20175,SPA2
3,5,-67.29407217,44.30008158,SPA2
3,6,-66.78273944,44.30008489,SPA2
3,7,-66.78273323,43.66676248,SPA2
3,8,-66.78273944,44.30008489,SPA2
