PID,POS,X,Y,AREA
6,1,-65.75537403,44.68541708,SPA5
6,2,-65.5221022,44.78267636,SPA5
6,3,-65.49850585,44.73856447,SPA5
6,4,-65.63223199,44.62248229,SPA5
6,5,-65.76696897,44.57400077,SPA5
6,6,-65.78470818,44.68841684,SPA5
6,7,-65.75537403,44.68541708,SPA5
