PID,POS,X,Y,AREA
8,1,-66.83441222,44.83341136,SPA6B
8,2,-66.94944432,44.61783564,SPA6B
8,3,-67.0475,44.55555556,SPA6B
8,4,-67.04344885,44.51432912,SPA6B
8,5,-66.95108397,44.46924974,SPA6B
8,6,-66.88524608,44.46730455,SPA6B
8,7,-66.81857619,44.46924931,SPA6B
8,8,-66.65634518,44.53619221,SPA6B
8,9,-66.64940084,44.63341275,SPA6B
8,10,-66.6994032,44.78452169,SPA6B
8,11,-66.78274143,44.84174471,SPA6B
8,12,-66.83441222,44.83341136,SPA6B
