PID,POS,X,Y,AREA
5,1,-65.5221022,44.78267636,SPA4
5,2,-65.75537403,44.68541708,SPA4
5,3,-65.78470818,44.68841684,SPA4
5,4,-66.10296368,44.48798192,SPA4
5,5,-66.18271861,44.65008151,SPA4
5,6,-65.59937334,44.95508076,SPA4
5,7,-65.5221022,44.78267636,SPA4
